idpackets_db,STX,length,"Sequence Number",Direct,CMD,"Sensor ID","Sensor Number",Data,Checksum,ETX,Time
3937,33,0070,5b,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30303a35393a33325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,54,55,"12/03/2022, 13:56:44.823082"
3938,33,0070,5c,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30303a35393a33375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5a,55,"12/03/2022, 13:56:49.848463"
3939,33,0070,5d,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30303a35393a34325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,57,55,"12/03/2022, 13:56:54.877852"
3940,33,006f,5e,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30303a35393a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33355d,6d,55,"12/03/2022, 13:56:57.586954"
3941,33,0073,5f,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30303a35393a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33355d,dc,55,"12/03/2022, 13:56:57.785671"
3942,33,0016,60,91,36,44,02,00000500000000003b2d6400dd17,48,55,"12/03/2022, 13:56:58.497053"
3943,33,0052,61,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30303a35393a34365d2053656e736f722044617461205265706f72742049445b307834345d204e756d5b3078325d204757204261745b3130305d,1e,55,"12/03/2022, 13:56:59.605203"
3944,33,0070,62,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30303a35393a34375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,61,55,"12/03/2022, 13:56:59.803181"
3945,33,0070,63,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30303a35393a35325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5e,55,"12/03/2022, 13:57:04.829321"
3946,33,0070,64,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30303a35393a35375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,64,55,"12/03/2022, 13:57:09.855812"
3947,33,009a,65,91,37,ff,ff,0b0802006400f600000000000000000001ffffff12016400f600000000000000000001ffffff13016400f600000000000000000001ffffff40016400f6180000000000003a0101ffffff41016400f6260000000000003a0101ffffff23016400f6000000000000003b3901ffffff24016400f6000000000000003b3901ffffff25016400f6000000000000003b3901000000,c6,55,"12/03/2022, 13:57:13.975119"
3948,33,003a,66,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a30315d2053656e6420506572696f6420446174612047575b3135365d,69,55,"12/03/2022, 13:57:14.372878"
3949,33,005b,67,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a30315d20526561642054656d7020446174612054656d705b32342e3727435d204261745b3130305d20436f6d5b305d20525353495b2d31305d,ca,55,"12/03/2022, 13:57:14.572017"
3950,33,0057,68,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a30315d20526563762054656d7020446174612054656d705b32345d204261745b3130305d20436f6d5b305d20525353495b2d31305d,0c,55,"12/03/2022, 13:57:14.774339"
3951,33,0058,69,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a30315d20526561642048756d20446174612048756d5b33382e34255d204261745b3130305d20436f6d5b305d20525353495b2d31305d,ae,55,"12/03/2022, 13:57:14.973503"
3952,33,0055,6a,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a30315d20526563762048756d20446174612048756d5b33385d204261745b3130305d20436f6d5b305d20525353495b2d31305d,39,55,"12/03/2022, 13:57:15.172226"
3953,33,0036,6b,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a30315d20203d3d3d3e2041444320417665725b323534325d,e1,55,"12/03/2022, 13:57:15.371270"
3954,33,0022,6c,91,36,40,01,ffff06180018001800180018001800000000000100016400f6ff,85,55,"12/03/2022, 13:57:15.570290"
3955,33,0052,6d,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a30325d2053656e736f722044617461205265706f72742049445b307834305d204e756d5b3078315d204757204261745b3130305d,10,55,"12/03/2022, 13:57:15.769657"
3956,33,0022,6e,91,36,41,01,ffff06270027002600260026002600000000000100016400f6ff,de,55,"12/03/2022, 13:57:19.614361"
3957,33,0052,6f,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a30325d2053656e736f722044617461205265706f72742049445b307834315d204e756d5b3078315d204757204261745b3130305d,13,55,"12/03/2022, 13:57:19.812722"
3958,33,0070,70,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a30325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,59,55,"12/03/2022, 13:57:20.319108"
3959,33,0070,71,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a30375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,5f,55,"12/03/2022, 13:57:20.516675"
3960,33,002e,72,91,36,23,01,ffff0c000000000000000000000000000000000000000000000000000000000100076400f6ff,f6,55,"12/03/2022, 13:57:20.714556"
3961,33,0052,73,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a30385d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,1d,55,"12/03/2022, 13:57:20.912336"
3962,33,002e,74,91,36,24,01,ffff0c000000000000000000000000000000000000000000000000000000000100076400f6ff,f9,55,"12/03/2022, 13:57:21.110520"
3963,33,0052,75,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a30385d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,20,55,"12/03/2022, 13:57:24.644235"
3964,33,001d,76,91,36,25,01,ffff0c00000000000000000000000100076400f6ff,eb,55,"12/03/2022, 13:57:24.842751"
3965,33,0052,77,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a30385d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,23,55,"12/03/2022, 13:57:29.668078"
3966,33,0070,78,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a31325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,62,55,"12/03/2022, 13:57:29.867420"
3967,33,0070,79,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a31375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,68,55,"12/03/2022, 13:57:34.592320"
3968,33,0070,7a,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a32325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,65,55,"12/03/2022, 13:57:34.791067"
3969,33,0070,7b,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a32375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6b,55,"12/03/2022, 13:57:39.816124"
3970,33,0070,7c,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a33325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,68,55,"12/03/2022, 13:57:44.843037"
3971,33,0070,7d,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a33375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6e,55,"12/03/2022, 13:57:49.871685"
3972,33,0070,7e,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a34325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6b,55,"12/03/2022, 13:57:54.798472"
3973,33,006f,7f,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30303a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33335d,7f,55,"12/03/2022, 13:57:57.614816"
3974,33,0073,80,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33335d,ee,55,"12/03/2022, 13:57:57.814413"
3975,33,0070,81,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a34375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,73,55,"12/03/2022, 13:57:59.827460"
3976,33,0070,82,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a35325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,70,55,"12/03/2022, 13:58:04.854542"
3977,33,0070,83,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30303a35375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,76,55,"12/03/2022, 13:58:09.780895"
3978,33,0036,84,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30313a30315d20203d3d3d3e2041444320417665725b323534335d,fc,55,"12/03/2022, 13:58:13.498990"
3979,33,0070,85,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a30325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,6f,55,"12/03/2022, 13:58:14.802603"
3980,33,0070,86,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a30375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,75,55,"12/03/2022, 13:58:19.835140"
3981,33,002e,87,91,36,23,01,ffff0c000000000000000000000000000000000000000000000000000000000101076400f6ff,0c,55,"12/03/2022, 13:58:20.538055"
3982,33,0052,88,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30313a30385d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,33,55,"12/03/2022, 13:58:20.735740"
3983,33,002e,89,91,36,24,01,ffff0c000000000000000000000000000000000000000000000000000000000101076400f6ff,0f,55,"12/03/2022, 13:58:20.934985"
3984,33,0052,8a,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30313a30385d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,36,55,"12/03/2022, 13:58:21.133719"
3985,33,001d,8b,91,36,25,01,ffff0c00000000000000000000000101076400f6ff,01,55,"12/03/2022, 13:58:24.667075"
3986,33,0052,8c,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30313a30385d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,39,55,"12/03/2022, 13:58:24.866852"
3987,33,0070,8d,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a31325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,78,55,"12/03/2022, 13:58:29.592958"
3988,33,0070,8e,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a31375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,7e,55,"12/03/2022, 13:58:29.791990"
3989,33,0073,8f,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a32325d20526563762042696f20446174612050445b315d204143545b345d2042525b32385d2048525b39315d20585b395d20595b31315d204261745b3130305d20436f6d5b305d20525353495b2d31305d,32,55,"12/03/2022, 13:58:34.820487"
3990,33,0076,90,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a32375d20526563762042696f20446174612050445b315d204143545b335d2042525b32345d2048525b3130355d20585b3234385d20595b32325d204261745b3130305d20436f6d5b305d20525353495b2d31305d,c9,55,"12/03/2022, 13:58:39.844087"
3991,33,0076,91,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a33325d20526563762042696f20446174612050445b315d204143545b315d2042525b31385d2048525b3131345d20585b3234385d20595b32325d204261745b3130305d20436f6d5b305d20525353495b2d31305d,c7,55,"12/03/2022, 13:58:44.871185"
3992,33,0077,92,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a33375d20526563762042696f20446174612050445b315d204143545b31355d2042525b31325d2048525b3130355d20585b3234355d20595b31365d204261745b3130305d20436f6d5b305d20525353495b2d31305d,fd,55,"12/03/2022, 13:58:49.801654"
3993,33,0077,93,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a34325d20526563762042696f20446174612050445b315d204143545b31325d2042525b31395d2048525b3131375d20585b3234355d20595b31355d204261745b3130305d20436f6d5b305d20525353495b2d31305d,00,55,"12/03/2022, 13:58:54.822422"
3994,33,006f,94,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30313a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d32385d,99,55,"12/03/2022, 13:58:57.638093"
3995,33,0073,95,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d32395d,09,55,"12/03/2022, 13:58:58.035668"
3996,33,0070,96,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a34375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,89,55,"12/03/2022, 13:58:59.853582"
3997,33,0070,97,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a35325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,86,55,"12/03/2022, 13:59:04.886940"
3998,33,0070,98,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30313a35375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,8c,55,"12/03/2022, 13:59:09.804966"
3999,33,005b,99,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a30315d20526561642054656d7020446174612054656d705b32342e3827435d204261745b3130305d20436f6d5b305d20525353495b2d31305d,ff,55,"12/03/2022, 13:59:14.028347"
4000,33,0058,9a,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a30315d20526561642048756d20446174612048756d5b33382e34255d204261745b3130305d20436f6d5b305d20525353495b2d31305d,e1,55,"12/03/2022, 13:59:14.227561"
4001,33,0036,9b,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30323a30315d20203d3d3d3e2041444320417665725b323534345d,15,55,"12/03/2022, 13:59:14.426223"
4002,33,0070,9c,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a30325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,87,55,"12/03/2022, 13:59:14.830013"
4003,33,0070,9d,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a30375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,8d,55,"12/03/2022, 13:59:19.915211"
4004,33,002e,9e,91,36,23,01,ffff0c000000005b00690072006900750000000000000000000000000000000102076400f6ff,38,55,"12/03/2022, 13:59:20.367845"
4005,33,0052,9f,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30323a30385d2053656e736f722044617461205265706f72742049445b307832335d204e756d5b3078315d204757204261745b3130305d,4b,55,"12/03/2022, 13:59:20.566531"
4006,33,002e,a0,91,36,24,01,ffff0c000000001c00180012000c00130000000000000000000000000000000102076400f6ff,8c,55,"12/03/2022, 13:59:20.765552"
4007,33,0052,a1,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30323a30385d2053656e736f722044617461205265706f72742049445b307832345d204e756d5b3078315d204757204261745b3130305d,4e,55,"12/03/2022, 13:59:20.963572"
4008,33,001d,a2,91,36,25,01,ffff0c23000000000000000000000102076400f6ff,3c,55,"12/03/2022, 13:59:21.162162"
4009,33,0052,a3,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30323a30385d2053656e736f722044617461205265706f72742049445b307832355d204e756d5b3078315d204757204261745b3130305d,51,55,"12/03/2022, 13:59:24.595079"
4010,33,0070,a4,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a31325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,90,55,"12/03/2022, 13:59:24.793960"
4011,33,0070,a5,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a31375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,96,55,"12/03/2022, 13:59:29.819641"
4012,33,0070,a6,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a32325d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,93,55,"12/03/2022, 13:59:34.847573"
4013,33,0070,a7,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a32375d20526563762042696f20446174612050445b305d204143545b305d2042525b305d2048525b305d20585b305d20595b305d204261745b3130305d20436f6d5b305d20525353495b2d31305d,99,55,"12/03/2022, 13:59:39.874532"
4014,33,0077,a8,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a33325d20526563762042696f20446174612050445b315d204143545b31325d2042525b32315d2048525b3131375d20585b3234355d20595b31355d204261745b3130305d20436f6d5b305d20525353495b2d31305d,0e,55,"12/03/2022, 13:59:44.800991"
4015,33,0072,a9,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a33375d20526563762042696f20446174612050445b315d204143545b365d2042525b31395d2048525b37355d20585b325d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,24,55,"12/03/2022, 13:59:49.830491"
4016,33,0072,aa,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a34325d20526563762042696f20446174612050445b315d204143545b315d2042525b32315d2048525b37375d20585b325d20595b375d204261745b3130305d20436f6d5b305d20525353495b2d31305d,17,55,"12/03/2022, 13:59:54.859253"
4017,33,006f,ab,91,80,ff,ff,5b475d5b303030302e30302e30305d5b30313a30323a34355d2052656376204b4120504952205b325d204261745b3230305d2053656e73696e6720506572696f645b31343430305d205265706f727420506572696f645b31343430305d20525353495b2d33335d,ad,55,"12/03/2022, 13:59:57.674543"
4018,33,0073,ac,91,80,ff,ff,5b4556454e545d5b303030302e30302e30305d5b30313a30323a34355d20526563762050495220446174612049445b307834345d204e756d5b3078325d20436e745b305d204d61736b5b3078202020305d204261745b3130305d20436f6d5b305d20525353495b2d33335d,1c,55,"12/03/2022, 13:59:58.072747"
